# España: Datos de población del INE, a 1 de Enero:
#   https://www.ine.es/jaxiT3/Tabla.htm?t=2861
#
1,Polinyà,2014,8238
1,Polinyà,2015,8226
1,Polinyà,2016,8300
1,Polinyà,2017,8383
1,Polinyà,2018,8389
1,Polinyà,2019,8479
1,Polinyà,2020,8504
1,Polinyà,2021,8494
1,Polinyà,2022,8451
2,Polinyà,2014,8238
2,Polinyà,2015,8226
2,Polinyà,2016,8300
2,Polinyà,2017,8383
2,Polinyà,2018,8389
2,Polinyà,2019,8479
2,Polinyà,2020,8504
2,Polinyà,2021,8494
2,Polinyà,2022,8451
